Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12589.7001,3.6895,3.5269,0.1626,0.7273,3.3960,1.1995,2.1965,0.0000,11.3868,4.1563,-3.8417,12589.7001,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12593.3896,7.7079,7.5616,0.1463,0.4338,7.8739,3.4197,4.4542,0.0000,NA,NA,-0.4668,12593.3896,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12601.0975,3.3069,3.1713,0.1356,0.5998,3.2559,1.2102,2.0457,0.0000,3.8557,4.2273,NA,12601.0975,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12604.4044,3.9490,3.7964,0.1526,0.5488,4.2273,1.5446,2.6827,0.0000,4.7761,8.5766,-0.9204,12604.4044,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12608.3534,4.8817,4.7606,0.1211,0.8271,4.5455,1.1948,3.3507,0.0000,9.4037,4.1661,-4.6276,12608.3534,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12613.2351,5.1066,4.9710,0.1356,0.4909,5.1904,1.2259,3.9645,0.0000,8.6881,4.1625,0.7156,12613.2351,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12618.3417,3.6006,3.4560,0.1446,0.5747,3.5443,1.1637,2.3806,0.0000,7.7440,2.6644,0.9441,12618.3417,NA,4.6435,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12621.9423,6.1123,5.9384,0.1739,0.5184,6.2894,1.4644,4.8250,0.0000,6.8078,3.5390,0.9362,12621.9423,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12628.0546,3.7326,3.5951,0.1375,0.6955,3.5390,1.2606,2.2784,0.0000,4.2345,5.9972,2.5733,12628.0546,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12631.7872,5.5790,5.4077,0.1713,0.5019,5.9972,1.3339,4.6633,0.0000,6.4991,8.6347,-2.2646,12631.7872,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12637.3662,5.5709,5.4324,0.1385,0.9201,5.1544,1.2946,3.8598,0.0000,9.5548,2.0789,-3.0557,12637.3662,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12642.9371,5.2339,5.0645,0.1694,0.5036,5.5592,1.2233,4.3359,0.0000,6.0628,4.2729,3.4920,12642.9371,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12648.1710,4.6241,4.5178,0.1063,0.8289,4.2729,1.2162,3.0567,0.0000,5.1018,5.3205,0.9610,12648.1710,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12652.7951,5.1841,5.0316,0.1525,0.4777,5.3205,1.3960,3.9245,0.0000,5.7982,9.1651,-0.6964,12652.7951,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12657.9792,4.1503,4.0271,0.1232,0.6141,5.7258,3.2321,2.4937,0.0000,9.7792,8.3405,-3.9810,12657.9792,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12662.1295,9.4097,9.2233,0.1864,2.1896,7.7496,1.4942,6.2554,0.0000,13.9694,4.1479,-4.1902,12662.1295,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12671.5392,4.2264,4.0891,0.1373,0.5295,4.3509,1.4028,2.9481,0.0000,8.7076,8.3590,5.2618,12671.5392,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12675.7656,8.0896,7.8745,0.2151,0.6540,8.0196,1.3715,6.6481,0.0000,12.8402,4.1415,-4.1326,12675.7656,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12683.8552,5.7510,5.6117,0.1393,0.5840,5.6408,1.3111,4.3297,0.0000,8.8921,8.3648,3.9481,12683.8552,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12689.6062,5.4349,5.2873,0.1476,0.4738,5.8958,1.9624,3.9334,0.0000,NA,NA,-2.6138,12689.6062,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12695.0411,5.3239,5.1840,0.1399,0.9347,4.9786,1.2492,3.7294,0.0000,5.9133,6.6378,NA,12695.0411,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12700.3650,6.6813,6.4845,0.1968,0.5894,6.6378,1.3044,5.3334,0.0000,7.2272,5.0200,-1.3139,12700.3650,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12707.0463,4.7806,4.6327,0.1479,0.5459,5.0200,1.7038,3.3162,0.0000,5.5659,9.3314,1.6613,12707.0463,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12711.8269,5.5304,5.3546,0.1758,0.7853,5.2621,1.3307,3.9314,0.0000,10.1167,8.3087,-4.5508,12711.8269,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12717.3573,7.0227,6.8249,0.1978,0.5170,7.0292,1.3634,5.6658,0.0000,12.8950,8.3425,-2.7783,12717.3573,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12724.3800,9.2808,9.0476,0.2332,0.5235,9.6582,2.1048,7.5534,0.0000,14.2148,4.1549,-1.3198,12724.3800,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12733.6608,4.3799,4.0983,0.2816,0.9009,4.0055,1.4879,2.5176,0.0000,9.0889,4.1633,5.1259,12733.6608,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,12738.0407,5.5867,5.4480,0.1387,0.5265,5.5642,1.1871,4.3771,0.0000,8.8723,2.3918,0.2166,12738.0407,NA,NA,NA
