Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23205.7047,4.5858,4.3405,0.2453,0.6479,4.5273,1.1605,3.3668,0.0000,5.1752,2.8642,-0.1827,23205.7047,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23210.2905,3.0128,2.8948,0.1180,0.5894,2.8642,0.9386,1.9256,0.0000,3.4536,3.6907,1.7216,23210.2905,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23213.3033,3.6927,3.5636,0.1291,0.4408,3.6907,1.0757,2.6150,0.0000,4.1315,3.7533,-0.6779,23213.3033,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23216.9960,3.6504,3.5158,0.1346,0.4388,3.7533,1.1909,2.5624,0.0000,4.1921,3.5586,-0.0606,23216.9960,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23220.6464,3.6233,3.5006,0.1227,0.5417,3.5586,1.1205,2.4381,0.0000,4.1003,3.0444,0.0918,23220.6464,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23224.2697,3.1393,2.9624,0.1769,0.4770,3.0444,1.1534,1.8910,0.0000,3.5214,4.0592,0.5789,23224.2697,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23227.4090,4.0499,3.9061,0.1438,0.3821,4.0592,1.1042,2.9550,0.0000,4.4413,3.4685,-0.9199,23227.4090,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23231.4589,3.0176,2.9088,0.1088,0.3914,3.4685,1.2842,2.1843,0.0000,3.8599,3.5484,0.5814,23231.4589,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23234.4765,3.8401,3.7071,0.1330,0.8423,3.5484,1.1294,2.4190,0.0000,4.3907,3.7502,-0.5308,23234.4765,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23238.3166,3.7920,3.6415,0.1505,0.5506,3.7502,1.0784,2.6718,0.0000,4.3008,3.5710,0.0899,23238.3166,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23242.1086,3.6551,3.3034,0.3517,0.5088,3.5710,1.1021,2.4689,0.0000,4.0798,3.1912,0.2210,23242.1086,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23245.7637,3.1158,2.9819,0.1339,0.4247,3.1912,1.2139,1.9773,0.0000,3.6159,3.3785,0.4639,23245.7637,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23248.8795,3.0653,2.9211,0.1442,0.5001,3.3785,1.0478,2.3307,0.0000,3.8786,3.7213,-0.2627,23248.8795,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23251.9448,4.0390,3.9030,0.1360,0.8133,3.7213,1.1602,2.5611,0.0000,4.5346,4.4489,-0.6560,23251.9448,NA,2.8534,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23255.9838,4.2016,4.0822,0.1194,0.4956,4.4489,1.3693,3.0796,0.0000,4.9445,2.8541,-0.4099,23255.9838,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23260.1854,3.1385,3.0171,0.1214,0.7429,2.8541,0.9846,1.8695,0.0000,3.5970,3.3860,1.3475,23260.1854,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23263.3239,3.4132,3.2798,0.1334,0.4585,3.3860,1.0820,2.3040,0.0000,3.8445,3.5576,-0.2475,23263.3239,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23266.7371,3.5482,3.4199,0.1283,0.4313,3.5576,1.2078,2.3498,0.0000,3.9889,4.3936,-0.1444,23266.7371,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23270.2853,4.3865,4.1751,0.2114,0.4407,4.3936,1.0859,3.3077,0.0000,4.8343,3.4776,-0.8454,23270.2853,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23274.6718,3.5281,3.3874,0.1407,0.4478,3.4776,1.0606,2.4170,0.0000,3.9254,3.8632,0.9089,23274.6718,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23278.1999,3.9427,3.7461,0.1966,0.3973,3.8632,0.9859,2.8773,0.0000,4.2605,3.3473,-0.3351,23278.1999,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23282.1426,3.0315,2.8813,0.1502,0.3178,3.3473,1.2367,2.1106,0.0000,3.6651,4.5830,0.5954,23282.1426,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23285.1741,4.8234,4.6718,0.1516,0.6336,4.5830,1.2180,3.3650,0.0000,5.2166,3.6188,-1.5515,23285.1741,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23289.9975,3.1967,3.0652,0.1315,0.3932,3.6188,1.3217,2.2971,0.0000,4.0120,3.3212,1.2046,23289.9975,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23293.1942,3.6812,3.5504,0.1308,0.8153,3.3212,1.1014,2.2198,0.0000,4.1365,3.8501,-0.1245,23293.1942,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23296.8754,3.8558,3.6604,0.1954,0.4553,3.8501,1.1026,2.7475,0.0000,4.3054,3.0468,-0.1689,23296.8754,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23300.7312,3.0417,2.9144,0.1273,0.4496,3.0468,1.3521,1.6947,0.0000,3.4964,3.6285,0.8090,23300.7312,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,23303.7729,3.6492,3.5268,0.1224,0.4547,3.6285,1.0715,2.5570,0.0000,4.0832,3.2403,-0.5868,23303.7729,NA,NA,NA
