Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,175.7955,4.1037,3.9970,0.1067,0.4755,4.1541,1.1644,2.9897,0.0000,4.6296,4.1740,-0.3384,175.7955,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,179.8992,4.2022,4.0450,0.1572,0.5259,4.1740,1.1605,3.0135,0.0000,4.6999,4.2845,-0.0703,179.8992,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,184.1014,4.0834,3.9463,0.1371,0.4977,4.2845,1.4383,2.8462,0.0000,4.7822,8.4511,-0.0823,184.1014,NA,3.7184,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,188.1848,4.5990,4.4472,0.1518,0.6988,4.4414,1.4434,2.9980,0.0000,NA,NA,-4.3677,188.1848,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,192.7838,3.6606,3.4643,0.1963,0.5412,3.6162,1.1243,2.4919,0.0000,4.1574,3.8244,NA,192.7838,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,196.4444,3.8076,3.4592,0.3484,0.4968,3.8244,1.1354,2.6890,0.0000,4.3212,3.7046,-0.1638,196.4444,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,200.2520,3.5549,3.4149,0.1400,0.5136,3.7046,1.2178,2.4868,0.0000,4.2182,3.5455,0.1030,200.2520,NA,1.5890,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,203.8069,3.4474,3.2949,0.1525,0.6633,3.5455,1.6609,1.8846,0.0000,4.2088,4.1872,0.0094,203.8069,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,207.2543,4.2651,4.1234,0.1417,0.7614,4.1872,1.0581,3.1291,0.0000,4.9486,4.2950,-0.7398,207.2543,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,211.5194,4.3501,4.2116,0.1385,0.6835,4.2950,1.1385,3.1565,0.0000,4.9785,3.0598,-0.0299,211.5194,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,215.8695,3.2129,3.0845,0.1284,0.6284,3.0598,1.0094,2.0504,0.0000,3.6882,4.1595,1.2903,215.8695,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,219.0824,4.1172,3.9645,0.1527,0.4753,4.1595,1.3693,2.7902,0.0000,4.6348,4.3274,-0.9466,219.0824,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,223.1996,4.2904,4.0116,0.2788,0.5176,4.3274,1.2765,3.0509,0.0000,4.8450,4.8783,-0.2102,223.1996,NA,NA,NA
VALORANT-Win64-Shipping.exe,6280,0x2348B6D8110,DXGI,0,512,1,Hardware: Independent Flip,227.4900,4.5246,4.3953,0.1293,0.5546,4.8783,1.6595,3.2188,0.0000,5.4329,2.4490,-0.5879,227.4900,NA,NA,NA
